"","ID","FLAG_P"
"1694",6912,0
"1695",6916,0
"1696",6917,0
"1697",6919,0
"1698",6923,0
"1699",6926,0
"1700",6931,0
"1701",6937,0
"1702",6943,0
"1703",6944,0
"1704",6946,0
"1705",6949,0
"1706",6952,0
"1707",6954,0
"1708",6955,0
"1709",6958,0
"1710",6963,0
"1711",6964,1
"1712",6975,0
"1713",6981,0
"1714",6982,0
"1715",6984,0
"1716",6996,0
"1717",7000,0
"1718",7002,0
"1719",7006,0
"1720",7007,0
"1721",7015,0
"1722",7017,0
"1723",7028,0
"1724",7033,0
"1725",7035,1
"1726",7036,0
"1727",7037,0
"1728",7040,0
"1729",7043,0
"1730",7044,0
"1731",7045,0
"1732",7049,0
"1733",7050,0
"1734",7056,0
"1735",7065,0
"1736",7068,0
"1737",7069,0
"1738",7070,0
"1739",7077,0
"1740",7078,0
"1741",7083,0
"1742",7086,0
"1743",7087,0
"1744",7089,0
"1745",7093,0
"1746",7096,0
"1747",7102,1
"1748",7104,0
"1749",7108,0
"1750",7118,0
"1751",7119,0
"1752",7125,0
"1753",7126,0
"1754",7127,0
"1755",7128,0
"1756",7133,0
"1757",7134,0
"1758",7143,0
"1759",7154,0
"1760",7156,0
"1761",7159,0
"1762",7162,0
"1763",7175,0
"1764",7176,0
"1765",7181,0
"1766",7184,1
"1767",7186,0
"1768",7196,0
"1769",7199,0
"1770",7205,0
"1771",7212,0
"1772",7213,0
"1773",7215,0
"1774",7216,0
"1775",7217,0
"1776",7220,0
"1777",7224,0
"1778",7232,0
"1779",7244,0
"1780",7249,0
"1781",7257,0
"1782",7258,0
"1783",7263,0
"1784",7265,0
"1785",7266,0
"1786",7269,0
"1787",7271,0
"1788",7282,0
"1789",7283,0
"1790",7284,0
"1791",7295,0
"1792",7297,0
"1793",7315,0
"1794",7316,0
"1795",7321,0
"1796",7324,0
"1797",7329,0
"1798",7332,0
"1799",7335,0
"1800",7336,0
"1801",7343,0
"1802",7344,0
"1803",7352,0
"1804",7354,0
"1805",7367,0
"1806",7368,1
"1807",7375,0
"1808",7383,0
"1809",7391,0
"1810",7393,0
"1811",7394,0
"1812",7400,0
"1813",7404,0
"1814",7407,0
"1815",7409,0
"1816",7411,0
"1817",7419,0
"1818",7420,0
"1819",7428,0
"1820",7429,0
"1821",7434,0
"1822",7437,0
"1823",7439,1
"1824",7440,0
"1825",7441,0
"1826",7443,0
"1827",7447,1
"1828",7453,0
"1829",7454,0
"1830",7457,0
"1831",7460,0
"1832",7461,0
"1833",7465,1
"1834",7468,0
"1835",7481,0
"1836",7483,0
"1837",7488,0
"1838",7490,0
"1839",7497,0
"1840",7500,1
"1841",7501,1
"1842",7507,0
"1843",7509,0
"1844",7512,0
"1845",7513,0
"1846",7515,0
"1847",7516,0
"1848",7518,0
"1849",7519,0
"1850",7521,0
"1851",7533,0
"1852",7536,0
"1853",7540,0
"1854",7541,0
"1855",7542,0
"1856",7543,0
"1857",7548,0
"1858",7550,0
"1859",7564,0
"1860",7566,0
"1861",7567,0
"1862",7569,0
"1863",7570,0
"1864",7571,0
"1865",7577,0
"1866",7586,0
"1867",7591,0
"1868",7592,0
"1869",7593,0
"1870",7595,0
"1871",7596,0
"1872",7600,0
"1873",7603,0
"1874",7608,0
"1875",7617,0
"1876",7622,0
"1877",7623,1
"1878",7624,0
"1879",7629,0
"1880",7631,0
"1881",7635,0
"1882",7637,0
"1883",7640,0
"1884",7644,0
"1885",7647,0
"1886",7649,0
"1887",7652,0
"1888",7654,0
"1889",7656,0
"1890",7659,0
"1891",7667,0
"1892",7677,0
"1893",7683,0
"1894",7686,0
"1895",7692,0
"1896",7695,0
"1897",7697,0
"1898",7703,0
"1899",7706,0
"1900",7710,0
"1901",7718,0
"1902",7719,1
"1903",7723,0
"1904",7724,0
"1905",7725,0
"1906",7726,0
"1907",7728,1
"1908",7730,0
"1909",7731,0
"1910",7732,0
"1911",7734,0
"1912",7736,0
"1913",7739,0
"1914",7742,0
"1915",7744,1
"1916",7749,0
"1917",7752,0
"1918",7755,0
"1919",7759,1
"1920",7767,0
"1921",7790,1
"1922",7791,0
"1923",7796,0
"1924",7798,0
"1925",7800,1
"1926",7801,0
"1927",7802,0
"1928",7805,0
"1929",7807,0
"1930",7808,0
"1931",7811,0
"1932",7812,1
"1933",7814,0
"1934",7824,0
"1935",7825,0
"1936",7829,0
"1937",7831,0
"1938",7833,0
"1939",7840,0
"1940",7846,0
"1941",7848,0
"1942",7849,0
"1943",7850,0
"1944",7855,0
"1945",7859,0
"1946",7860,1
"1947",7864,0
"1948",7873,0
"1949",7874,0
"1950",7876,0
"1951",7878,0
"1952",7880,0
"1953",7882,0
"1954",7885,0
"1955",7892,1
"1956",7893,1
"1957",7903,0
"1958",7904,0
"1959",7905,0
"1960",7907,0
"1961",7909,0
"1962",7911,0
"1963",7913,0
"1964",7915,0
"1965",7916,0
"1966",7924,0
"1967",7927,0
"1968",7928,0
"1969",7934,0
"1970",7938,0
"1971",7946,0
"1972",7951,0
"1973",7954,0
"1974",7955,0
"1975",7959,0
"1976",7960,0
"1977",7964,0
"1978",7965,0
"1979",7972,0
"1980",7981,0
"1981",7984,0
"1982",7990,1
"1983",7991,0
"1984",7994,0
"1985",7996,1
"1986",8002,0
"1987",8003,0
"1988",8005,0
"1989",8017,0
"1990",8022,0
"1991",8025,0
"1992",8038,1
"1993",8043,0
"1994",8053,1
"1995",8054,0
"1996",8058,0
"1997",8061,0
"1998",8067,0
"1999",8070,0
"2000",8075,0
"2001",8082,0
"2002",8089,0
"2003",8091,0
"2004",8098,0
"2005",8099,0
"2006",8101,0
"2007",8109,0
"2008",8112,0
"2009",8114,0
"2010",8116,0
"2011",8123,0
"2012",8128,1
"2013",8130,0
"2014",8131,0
"2015",8134,0
"2016",8137,0
"2017",8144,1
"2018",8145,0
"2019",8157,1
"2020",8158,0
"2021",8167,0
"2022",8169,0
"2023",8173,0
"2024",8179,0
"2025",8181,0
"2026",8182,0
"2027",8188,0
"2028",8191,0
"2029",8196,0
"2030",8212,0
"2031",8213,0
"2032",8214,0
"2033",8216,0
"2034",8220,0
"2035",8221,0
"2036",8231,0
"2037",8246,0
"2038",8249,0
"2039",8250,0
"2040",8252,0
"2041",8253,0
"2042",8254,0
"2043",8258,0
"2044",8264,0
"2045",8265,0
"2046",8267,0
"2047",8270,0
"2048",8277,0
"2049",8281,0
"2050",8285,0
"2051",8286,0
"2052",8288,0
"2053",8294,0
"2054",8295,0
"2055",8300,1
"2056",8301,0
"2057",8303,0
"2058",8306,0
"2059",8307,0
"2060",8313,0
"2061",8314,0
"2062",8315,1
"2063",8317,0
"2064",8320,0
"2065",8323,0
"2066",8324,0
"2067",8334,0
"2068",8342,0
"2069",8350,1
"2070",8352,0
"2071",8360,0
"2072",8364,0
"2073",8368,0
"2074",8370,0
"2075",8375,0
"2076",8376,0
"2077",8380,0
"2078",8382,1
"2079",8384,0
"2080",8393,1
"2081",8397,0
"2082",8400,1
"2083",8404,0
"2084",8410,0
"2085",8417,0
"2086",8421,0
"2087",8425,0
"2088",8427,0
"2089",8428,0
"2090",8429,0
"2091",8431,0
"2092",8432,0
"2093",8434,0
"2094",8436,0
"2095",8437,0
"2096",8439,0
"2097",8441,0
"2098",8445,0
"2099",8447,0
"2100",8451,0
"2101",8453,0
"2102",8454,0
"2103",8460,0
"2104",8464,0
"2105",8472,0
"2106",8480,0
"2107",8483,0
"2108",8484,0
"2109",8488,0
"2110",8491,0
"2111",8495,0
"2112",8496,0
"2113",8499,1
"2114",8500,0
"2115",8501,0
"2116",8504,0
"2117",8505,1
"2118",8508,0
"2119",8516,0
"2120",8519,0
"2121",8520,0
"2122",8521,1
"2123",8523,0
"2124",8524,0
"2125",8526,0
"2126",8529,0
"2127",8531,0
"2128",8532,0
"2129",8533,0
"2130",8534,0
"2131",8536,0
"2132",8537,1
"2133",8538,0
"2134",8548,0
"2135",8561,0
"2136",8570,0
"2137",8572,0
"2138",8574,0
"2139",8583,0
"2140",8589,0
"2141",8595,1
"2142",8596,0
"2143",8597,0
"2144",8598,0
"2145",8604,0
"2146",8606,0
"2147",8608,0
"2148",8610,0
"2149",8616,0
"2150",8617,0
"2151",8633,0
"2152",8636,0
"2153",8643,0
"2154",8645,0
"2155",8648,0
"2156",8651,1
"2157",8654,0
"2158",8660,1
"2159",8666,0
"2160",8670,0
"2161",8675,0
"2162",8678,0
"2163",8682,0
"2164",8687,0
"2165",8688,0
"2166",8689,1
"2167",8694,0
"2168",8695,0
"2169",8706,0
"2170",8712,0
"2171",8721,0
"2172",8722,0
"2173",8724,0
"2174",8728,0
"2175",8731,0
"2176",8737,0
"2177",8738,0
"2178",8743,0
"2179",8747,1
"2180",8750,0
"2181",8752,1
"2182",8759,0
"2183",8760,0
"2184",8780,0
"2185",8787,0
"2186",8789,1
"2187",8790,0
"2188",8798,0
"2189",8799,1
"2190",8801,0
"2191",8802,0
"2192",8803,0
"2193",8805,0
"2194",8810,0
"2195",8812,0
"2196",8815,1
"2197",8826,0
"2198",8829,0
"2199",8832,0
"2200",8835,0
"2201",8844,0
"2202",8854,0
"2203",8857,0
"2204",8859,1
"2205",8865,0
"2206",8866,0
"2207",8870,0
"2208",8872,0
"2209",8875,0
"2210",8876,0
"2211",8877,0
"2212",8879,0
"2213",8882,0
"2214",8886,0
"2215",8889,0
"2216",8891,0
"2217",8895,0
"2218",8900,0
"2219",8907,0
"2220",8915,0
"2221",8918,0
"2222",8922,0
"2223",8929,0
"2224",8932,0
"2225",8935,0
"2226",8939,0
"2227",8947,0
"2228",8950,0
"2229",8952,0
"2230",8953,0
"2231",8957,0
"2232",8958,0
"2233",8963,0
"2234",8965,0
"2235",8972,0
"2236",8974,0
"2237",8976,0
"2238",8979,0
"2239",8982,0
"2240",8985,0
"2241",8989,1
"2242",8992,0
"2243",8993,0
"2244",8996,1
"2245",8998,1
"2246",9003,0
"2247",9004,0
"2248",9018,1
"2249",9020,0
"2250",9026,0
"2251",9032,0
"2252",9035,0
"2253",9041,0
"2254",9043,0
"2255",9044,0
"2256",9045,0
"2257",9048,0
"2258",9051,0
"2259",9053,0
"2260",9055,0
"2261",9060,0
"2262",9064,0
"2263",9065,1
"2264",9068,0
"2265",9072,0
"2266",9073,0
"2267",9075,0
"2268",9076,0
"2269",9077,0
"2270",9081,0
"2271",9082,0
"2272",9086,0
"2273",9091,0
"2274",9093,0
"2275",9094,0
"2276",9106,0
"2277",9107,0
"2278",9112,0
"2279",9113,0
"2280",9118,0
"2281",9128,0
"2282",9132,0
"2283",9133,0
"2284",9137,0
"2285",9138,0
"2286",9139,0
"2287",9142,0
"2288",9147,0
"2289",9148,0
"2290",9149,0
"2291",9150,0
"2292",9151,0
"2293",9154,0
"2294",9157,0
"2295",9160,0
"2296",9164,0
"2297",9168,0
"2298",9171,0
"2299",9179,0
"2300",9182,0
"2301",9183,0
"2302",9205,0
"2303",9209,0
"2304",9210,0
"2305",9211,0
"2306",9215,0
"2307",9220,0
"2308",9222,0
"2309",9224,0
"2310",9232,0
"2311",9234,0
"2312",9235,1
"2313",9238,0
"2314",9239,0
"2315",9245,0
"2316",9252,0
"2317",9262,0
"2318",9267,0
"2319",9268,0
"2320",9287,0
"2321",9289,0
"2322",9291,0
"2323",9298,0
"2324",9300,0
"2325",9306,0
"2326",9321,0
"2327",9325,0
"2328",9330,0
"2329",9338,0
"2330",9341,0
"2331",9342,0
"2332",9344,0
"2333",9347,0
"2334",9350,0
"2335",9353,0
"2336",9359,0
"2337",9362,0
"2338",9364,0
"2339",9369,0
"2340",9371,0
"2341",9375,0
"2342",9378,0
"2343",9379,0
"2344",9381,0
"2345",9386,0
"2346",9388,0
"2347",9389,0
"2348",9396,0
"2349",9403,0
"2350",9406,0
"2351",9413,0
"2352",9416,0
"2353",9417,0
"2354",9424,0
"2355",9428,0
"2356",9429,1
"2357",9431,0
"2358",9439,0
"2359",9448,0
"2360",9449,0
"2361",9457,0
"2362",9463,0
"2363",9464,0
"2364",9470,0
"2365",9477,0
"2366",9479,0
"2367",9480,0
"2368",9484,0
"2369",9489,0
"2370",9492,0
"2371",9493,0
"2372",9497,0
"2373",9498,0
"2374",9507,0
"2375",9510,0
"2376",9513,0
"2377",9517,0
"2378",9518,0
"2379",9519,0
"2380",9527,0
"2381",9533,0
"2382",9534,0
"2383",9538,0
"2384",9542,0
"2385",9544,0
"2386",9550,0
"2387",9553,0
"2388",9559,0
"2389",9561,0
"2390",9567,0
"2391",9568,0
"2392",9569,0
"2393",9580,0
"2394",9585,0
"2395",9588,0
"2396",9594,0
"2397",9597,0
"2398",9603,0
"2399",9607,0
"2400",9612,0
"2401",9614,0
"2402",9615,0
"2403",9616,0
"2404",9618,0
"2405",9620,0
"2406",9622,0
"2407",9633,0
"2408",9635,0
"2409",9638,0
"2410",9640,0
"2411",9644,0
"2412",9645,0
"2413",9648,0
"2414",9651,0
"2415",9662,0
"2416",9663,0
"2417",9664,0
"2418",9665,0
"2419",9667,0
"2420",9676,0
"2421",9680,0
"2422",9687,0
"2423",9696,0
"2424",9707,0
"2425",9708,1
"2426",9709,0
"2427",9713,0
"2428",9722,0
"2429",9723,0
"2430",9734,0
"2431",9738,0
"2432",9744,0
"2433",9746,0
"2434",9747,0
"2435",9750,0
"2436",9754,0
"2437",9764,0
"2438",9768,0
"2439",9774,0
"2440",9779,0
"2441",9781,0
"2442",9789,0
"2443",9798,0
"2444",9800,0
"2445",9802,0
"2446",9808,0
"2447",9809,0
"2448",9810,0
"2449",9811,0
"2450",9820,0
"2451",9828,0
"2452",9833,0
"2453",9834,0
"2454",9850,0
"2455",9861,0
"2456",9870,0
"2457",9879,0
"2458",9881,0
"2459",9882,0
"2460",9883,0
"2461",9885,0
"2462",9886,0
"2463",9893,0
"2464",9896,0
"2465",9899,0
"2466",9900,0
"2467",9906,0
"2468",9907,0
"2469",9909,0
"2470",9915,0
"2471",9919,0
"2472",9920,0
"2473",9924,0
"2474",9933,0
"2475",9934,0
"2476",9937,0
"2477",9939,0
"2478",9940,0
"2479",9943,0
"2480",9948,0
"2481",9950,0
"2482",9952,0
"2483",9966,0
"2484",9968,0
"2485",9970,0
"2486",9971,0
"2487",9975,0
"2488",9978,0
"2489",9980,0
"2490",9982,1
"2491",9983,0
"2492",9988,0
"2493",9989,0
"2494",9999,0
"2495",10006,0
"2496",10007,0
"2497",10010,0
"2498",10011,0
"2499",10013,0
"2500",10025,0
"2501",10026,0
"2502",10036,0
"2503",10038,1
"2504",10039,0
"2505",10042,0
"2506",10044,0
"2507",10048,0
"2508",10056,0
"2509",10058,0
"2510",10062,0
"2511",10065,0
"2512",10068,0
"2513",10069,0
"2514",10075,0
"2515",10078,0
"2516",10081,0
"2517",10082,0
"2518",10086,0
"2519",10088,0
"2520",10094,0
"2521",10096,0
"2522",10097,0
"2523",10100,0
"2524",10101,0
"2525",10103,0
"2526",10107,0
"2527",10108,0
"2528",10116,0
"2529",10128,0
"2530",10131,0
"2531",10140,0
"2532",10141,0
"2533",10151,0
"2534",10157,0
"2535",10158,1
"2536",10161,0
"2537",10165,0
"2538",10166,0
"2539",10175,0
"2540",10188,0
"2541",10193,0
"2542",10197,0
"2543",10199,0
"2544",10206,0
"2545",10213,0
"2546",10215,0
"2547",10220,0
"2548",10221,0
"2549",10226,0
"2550",10229,0
"2551",10230,0
"2552",10231,0
"2553",10233,0
"2554",10246,0
"2555",10257,0
"2556",10259,0
"2557",10261,0
"2558",10263,0
"2559",10266,0
"2560",10267,0
"2561",10294,0
"2562",10296,0
"2563",10299,0
"2564",10303,0
"2565",10304,0
"2566",10310,0
"2567",10313,0
"2568",10316,0
"2569",10318,0
"2570",10322,0
"2571",10326,0
"2572",10334,0
"2573",10341,0
"2574",10353,0
"2575",10354,0
"2576",10356,0
"2577",10360,0
"2578",10364,0
"2579",10369,0
"2580",10391,0
"2581",10393,0
"2582",10394,0
"2583",10395,0
"2584",10397,0
"2585",10398,0
"2586",10400,0
"2587",10402,0
"2588",10403,0
"2589",10406,0
"2590",10407,0
"2591",10408,0
"2592",10413,0
"2593",10416,0
"2594",10421,0
"2595",10422,0
"2596",10425,0
"2597",10439,0
"2598",10441,0
"2599",10451,0
"2600",10454,0
"2601",10458,0
"2602",10461,0
"2603",10466,0
"2604",10469,0
"2605",10470,0
"2606",10475,0
"2607",10476,0
"2608",10477,0
"2609",10479,0
"2610",10481,1
"2611",10485,0
"2612",10487,0
"2613",10489,0
"2614",10493,0
"2615",10498,0
"2616",10502,0
"2617",10503,0
"2618",10508,0
"2619",10509,0
"2620",10513,0
"2621",10524,0
"2622",10527,0
"2623",10529,0
"2624",10530,0
"2625",10534,0
"2626",10535,0
"2627",10537,0
"2628",10544,0
"2629",10545,0
"2630",10549,0
"2631",10550,0
"2632",10555,0
"2633",10556,0
"2634",10561,0
"2635",10570,0
"2636",10573,0
"2637",10583,0
"2638",10584,0
"2639",10594,0
"2640",10601,0
"2641",10606,0
"2642",10608,0
"2643",10609,0
"2644",10612,0
"2645",10614,0
"2646",10615,0
"2647",10616,0
"2648",10619,0
"2649",10626,0
"2650",10631,0
"2651",10634,0
"2652",10637,0
"2653",10638,0
"2654",10639,0
"2655",10652,0
"2656",10656,0
"2657",10661,0
"2658",10664,0
"2659",10666,0
"2660",10668,0
"2661",10676,0
"2662",10678,0
"2663",10684,0
"2664",10687,0
"2665",10689,0
"2666",10694,0
"2667",10695,0
"2668",10702,0
"2669",10708,0
"2670",10711,0
"2671",10716,0
"2672",10717,0
"2673",10721,0
"2674",10722,0
"2675",10723,0
"2676",10733,0
"2677",10735,0
"2678",10738,0
"2679",10741,0
"2680",10745,0
"2681",10747,0
"2682",10748,0
"2683",10756,0
"2684",10759,0
"2685",10763,0
"2686",10767,0
"2687",10769,0
"2688",10775,0
"2689",10776,0
"2690",10780,0
"2691",10785,0
"2692",10790,0
"2693",10791,0
"2694",10799,0
"2695",10800,0
"2696",10802,0
"2697",10803,0
"2698",10806,0
"2699",10808,0
"2700",10810,0
"2701",10811,0
"2702",10813,0
"2703",10815,0
"2704",10824,0
"2705",10826,0
"2706",10834,0
"2707",10835,0
"2708",10840,0
"2709",10842,0
"2710",10845,0
"2711",10848,0
"2712",10850,0
"2713",10851,0
"2714",10854,0
"2715",10857,0
"2716",10859,0
"2717",10860,0
"2718",10861,0
"2719",10863,0
"2720",10866,0
"2721",10868,0
"2722",10870,0
"2723",10877,0
"2724",10882,0
"2725",10883,0
"2726",10884,0
"2727",10885,0
"2728",10886,0
"2729",10894,0
"2730",10896,0
"2731",10898,0
"2732",10901,0
"2733",10903,0
"2734",10906,0
"2735",10912,0
"2736",10913,0
"2737",10915,0
"2738",10918,0
"2739",10923,0
"2740",10930,0
"2741",10931,0
"2742",10938,0
"2743",10942,0
"2744",10944,0
"2745",10948,0
"2746",10950,1
"2747",10956,0
"2748",10960,0
"2749",10963,0
"2750",10967,0
"2751",10968,0
"2752",10975,0
"2753",10986,0
"2754",10987,0
"2755",10992,0
"2756",11000,0
"2757",11006,0
"2758",11007,0
"2759",11008,0
"2760",11011,0
"2761",11013,0
"2762",11015,0
"2763",11020,0
"2764",11021,0
"2765",11022,0
"2766",11025,0
"2767",11039,0
"2768",11040,0
"2769",11043,0
"2770",11050,0
"2771",11053,0
"2772",11054,0
"2773",11058,0
"2774",11059,0
"2775",11062,0
"2776",11064,0
"2777",11084,0
"2778",11087,0
"2779",11089,0
"2780",11096,0
"2781",11099,0
"2782",11100,0
"2783",11102,0
"2784",11104,0
"2785",11106,0
"2786",11116,0
"2787",11117,0
"2788",11121,0
"2789",11122,0
"2790",11126,0
"2791",11127,0
"2792",11129,0
"2793",11135,0
"2794",11139,0
"2795",11141,0
"2796",11151,0
"2797",11154,0
"2798",11156,0
"2799",11157,0
"2800",11158,0
"2801",11159,0
"2802",11161,0
"2803",11164,0
"2804",11165,0
"2805",11166,0
"2806",11169,0
"2807",11172,0
"2808",11173,0
"2809",11174,0
"2810",11178,0
"2811",11181,0
"2812",11182,0
"2813",11184,0
"2814",11188,0
"2815",11191,0
"2816",11193,0
"2817",11194,0
"2818",11195,0
"2819",11206,0
"2820",11222,0
"2821",11225,0
"2822",11228,0
"2823",11231,0
"2824",11233,0
"2825",11234,0
"2826",11235,0
"2827",11237,0
"2828",11239,0
"2829",11241,0
"2830",11243,0
"2831",11244,0
"2832",11247,0
"2833",11252,0
"2834",11254,0
"2835",11273,0
"2836",11280,0
"2837",11286,0
"2838",11287,0
"2839",11290,0
"2840",11293,0
"2841",11294,1
"2842",11297,0
"2843",11307,0
"2844",11310,0
"2845",11318,0
"2846",11324,0
"2847",11325,0
"2848",11331,0
"2849",11336,0
"2850",11340,0
"2851",11342,0
"2852",11345,0
"2853",11347,0
"2854",11352,0
"2855",11358,0
"2856",11359,1
"2857",11364,0
"2858",11369,0
"2859",11373,0
"2860",11384,0
"2861",11390,0
"2862",11391,0
"2863",11393,0
"2864",11398,0
"2865",11402,0
"2866",11407,0
"2867",11408,0
"2868",11410,0
"2869",11416,0
"2870",11417,0
"2871",11420,0
"2872",11421,0
"2873",11427,0
"2874",11451,0
"2875",11454,0
"2876",11455,0
"2877",11459,0
"2878",11460,0
"2879",11470,0
"2880",11471,0
"2881",11472,0
"2882",11482,0
"2883",11484,0
"2884",11486,0
"2885",11487,0
"2886",11488,0
"2887",11494,0
"2888",11496,0
"2889",11498,0
"2890",11499,0
"2891",11500,0
"2892",11502,0
"2893",11514,0
"2894",11520,0
"2895",11525,0
"2896",11529,0
"2897",11533,0
"2898",11535,0
"2899",11540,0
"2900",11543,0
"2901",11551,0
"2902",11554,0
"2903",11555,0
"2904",11566,0
"2905",11570,0
"2906",11571,0
"2907",11576,0
"2908",11585,0
"2909",11588,0
"2910",11594,0
"2911",11601,0
"2912",11605,0
"2913",11610,0
"2914",11619,0
"2915",11630,0
"2916",11636,0
"2917",11638,0
"2918",11639,0
"2919",11640,0
"2920",11642,0
"2921",11643,0
"2922",11653,0
"2923",11656,0
"2924",11671,0
"2925",11676,0
"2926",11679,0
"2927",11685,0
"2928",11686,0
"2929",11691,0
"2930",11699,0
"2931",11702,0
"2932",11703,0
"2933",11704,0
"2934",11705,0
"2935",11723,0
"2936",11724,0
"2937",11728,0
"2938",11731,0
"2939",11736,0
"2940",11743,0
"2941",11746,0
"2942",11747,0
"2943",11748,0
"2944",11755,0
"2945",11764,0
"2946",11766,0
"2947",11769,0
"2948",11770,0
"2949",11777,0
"2950",11778,0
"2951",11784,0
"2952",11791,0
"2953",11793,0
"2954",11797,0
"2955",11798,0
"2956",11800,0
"2957",11806,0
"2958",11809,0
"2959",11812,0
"2960",11814,0
"2961",11818,0
"2962",11820,0
"2963",11821,0
"2964",11825,0
"2965",11828,0
"2966",11834,0
"2967",11837,0
"2968",11838,0
"2969",11849,0
"2970",11860,0
"2971",11864,0
"2972",11865,0
"2973",11869,0
"2974",11872,0
"2975",11873,0
"2976",11875,0
"2977",11876,0
"2978",11878,0
"2979",11883,0
"2980",11888,0
"2981",11891,0
"2982",11894,0
"2983",11895,0
"2984",11900,0
"2985",11902,0
"2986",11903,0
"2987",11906,0
"2988",11908,0
"2989",11909,0
"2990",11910,0
"2991",11914,0
"2992",11918,0
"2993",11920,0
"2994",11922,0
"2995",11926,0
"2996",11927,0
"2997",11936,0
"2998",11937,0
"2999",11938,0
"3000",11943,0
"3001",11945,0
"3002",11947,0
"3003",11949,0
"3004",11954,0
"3005",11955,0
"3006",11961,0
"3007",11964,0
"3008",11966,0
"3009",11968,0
"3010",11976,0
"3011",11990,0
"3012",11998,0
"3013",11999,0
"3014",12000,0
"3015",12002,0
"3016",12003,0
"3017",12019,0
"3018",12028,0
"3019",12031,0
"3020",12034,0
"3021",12035,0
"3022",12037,0
"3023",12039,0
"3024",12043,0
"3025",12054,0
"3026",12063,0
"3027",12066,0
"3028",12069,0
"3029",12071,0
"3030",12073,0
"3031",12075,0
"3032",12076,0
"3033",12077,0
"3034",12078,0
"3035",12080,0
"3036",12082,0
"3037",12083,0
"3038",12098,0
"3039",12099,0
"3040",12102,0
"3041",12104,0
"3042",12111,0
"3043",12112,0
"3044",12113,0
"3045",12118,0
"3046",12121,0
"3047",12124,0
"3048",12128,0
"3049",12133,0
"3050",12136,0
"3051",12141,0
"3052",12143,0
"3053",12148,0
"3054",12154,0
"3055",12163,0
"3056",12169,0
"3057",12175,0
"3058",12186,0
"3059",12187,0
"3060",12189,0
"3061",12193,0
"3062",12194,0
"3063",12197,0
"3064",12205,0
"3065",12206,0
"3066",12220,0
"3067",12221,0
"3068",12227,0
"3069",12228,0
"3070",12229,0
"3071",12240,0
"3072",12242,0
"3073",12244,0
"3074",12247,0
"3075",12254,0
"3076",12261,0
"3077",12264,0
"3078",12266,0
"3079",12270,0
"3080",12276,0
"3081",12282,0
"3082",12287,0
"3083",12290,0
"3084",12298,0
"3085",12300,0
"3086",12306,0
"3087",12307,0
"3088",12310,0
"3089",12319,0
"3090",12320,0
"3091",12323,0
"3092",12326,0
"3093",12327,0
"3094",12331,0
"3095",12333,0
"3096",12338,0
"3097",12341,0
"3098",12342,0
"3099",12346,0
"3100",12350,0
"3101",12354,0
"3102",12356,0
"3103",12370,0
"3104",12371,0
"3105",12372,0
"3106",12373,0
"3107",12378,0
"3108",12385,0
"3109",12387,0
"3110",12389,0
"3111",12394,0
"3112",12395,0
"3113",12398,0
"3114",12400,0
"3115",12401,0
"3116",12405,0
"3117",12408,0
"3118",12410,0
"3119",12421,0
"3120",12423,0
"3121",12424,0
"3122",12425,0
"3123",12432,0
"3124",12434,0
"3125",12435,0
"3126",12446,0
"3127",12450,0
"3128",12452,0
"3129",12453,0
"3130",12458,0
"3131",12464,0
"3132",12467,0
"3133",12469,0
"3134",12470,0
"3135",12476,0
"3136",12477,0
"3137",12478,0
"3138",12486,0
"3139",12490,0
"3140",12491,0
"3141",12498,0
"3142",12501,0
"3143",12507,0
"3144",12519,0
"3145",12521,0
"3146",12527,0
"3147",12539,0
"3148",12540,0
"3149",12547,0
"3150",12551,0
"3151",12554,0
"3152",12557,0
"3153",12558,0
"3154",12560,0
"3155",12566,0
"3156",12570,0
"3157",12574,0
"3158",12580,0
"3159",12584,0
"3160",12586,0
"3161",12605,0
"3162",12607,0
"3163",12610,0
"3164",12616,0
"3165",12620,0
"3166",12622,0
"3167",12623,0
"3168",12630,0
"3169",12634,0
"3170",12639,0
"3171",12642,0
"3172",12643,0
"3173",12646,0
"3174",12647,0
"3175",12648,0
"3176",12664,0
"3177",12687,0
"3178",12689,0
"3179",12690,0
"3180",12692,0
"3181",12696,0
"3182",12708,0
"3183",12717,0
"3184",12720,0
"3185",12722,0
"3186",12724,0
"3187",12729,0
"3188",12737,0
"3189",12738,0
"3190",12739,0
"3191",12741,0
"3192",12744,0
"3193",12745,0
"3194",12746,0
"3195",12749,0
"3196",12750,0
"3197",12751,0
"3198",12752,0
"3199",12757,0
"3200",12760,0
"3201",12762,0
"3202",12770,0
"3203",12775,0
"3204",12777,0
"3205",12779,0
"3206",12782,0
"3207",12786,0
"3208",12787,0
"3209",12789,0
"3210",12793,0
"3211",12794,0
"3212",12795,0
"3213",12797,0
"3214",12799,0
"3215",12811,0
"3216",12812,0
"3217",12815,0
"3218",12821,0
"3219",12823,0
"3220",12829,0
"3221",12831,0
"3222",12832,0
"3223",12839,0
"3224",12843,0
"3225",12844,0
"3226",12846,0
"3227",12855,0
"3228",12862,0
"3229",12863,0
"3230",12867,0
"3231",12870,0
"3232",12875,0
"3233",12884,0
"3234",12886,0
"3235",12889,0
"3236",12890,0
"3237",12893,0
"3238",12894,0
"3239",12900,0
"3240",12902,0
"3241",12909,0
"3242",12915,0
"3243",12916,0
"3244",12924,0
"3245",12930,0
"3246",12931,0
"3247",12936,0
